EmployeeNumber,Age,Gender,Department,JobRole,JobLevel,MaritalStatus,OverTime,BusinessTravel,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition,RiskScore,RiskPct,RiskSegment,RiskLevel
256,34,Male,Research & Development,Manufacturing Director,2,Married,No,Travel_Frequently,9547,10,1,3,2,4,No,0.0505,5.0,Stable,Low (<30%)
575,46,Male,Research & Development,Research Director,4,Married,No,Travel_Rarely,17861,3,0,3,1,1,No,0.0503,5.0,Stable,Low (<30%)
671,44,Male,Research & Development,Manager,5,Married,Yes,Travel_Rarely,19513,2,0,4,4,4,No,0.0497,5.0,Stable,Low (<30%)
182,39,Female,Sales,Sales Executive,2,Married,No,Travel_Rarely,5902,15,5,3,4,4,No,0.0496,5.0,Stable,Low (<30%)
23,53,Female,Sales,Manager,4,Married,No,Travel_Rarely,15427,25,3,4,3,1,No,0.0491,4.9,Stable,Low (<30%)
460,37,Male,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,6347,6,0,4,2,4,No,0.0481,4.8,Stable,Low (<30%)
306,37,Male,Research & Development,Research Director,3,Divorced,Yes,Travel_Frequently,12185,10,0,4,3,2,No,0.0476,4.8,Stable,Low (<30%)
28,34,Female,Research & Development,Research Director,3,Single,No,Travel_Rarely,11994,12,2,2,3,1,No,0.0472,4.7,Stable,Low (<30%)
710,29,Male,Research & Development,Research Scientist,1,Divorced,No,Travel_Frequently,2720,10,2,4,3,2,No,0.0468,4.7,Stable,Low (<30%)
1228,46,Male,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,7379,6,1,4,2,4,No,0.0466,4.7,Stable,Low (<30%)
1712,45,Male,Research & Development,Healthcare Representative,3,Married,No,Non-Travel,10748,23,14,3,2,3,No,0.0463,4.6,Stable,Low (<30%)
408,51,Male,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,5482,4,1,2,3,4,No,0.0461,4.6,Stable,Low (<30%)
683,34,Male,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2691,10,8,4,2,2,No,0.0459,4.6,Stable,Low (<30%)
2017,37,Female,Research & Development,Research Director,3,Married,Yes,Travel_Rarely,13744,16,6,4,3,3,No,0.0455,4.5,Stable,Low (<30%)
845,35,Male,Research & Development,Manufacturing Director,3,Single,No,Travel_Rarely,10221,8,1,3,4,3,No,0.0445,4.5,Stable,Low (<30%)
2016,32,Female,Sales,Sales Executive,3,Married,No,Travel_Rarely,10422,14,5,4,3,3,No,0.0441,4.4,Stable,Low (<30%)
1824,58,Male,Sales,Manager,4,Divorced,No,Non-Travel,16291,16,14,2,2,2,No,0.0439,4.4,Stable,Low (<30%)
1245,54,Female,Research & Development,Manufacturing Director,3,Divorced,No,Travel_Frequently,10502,5,1,3,1,4,No,0.0435,4.4,Stable,Low (<30%)
1047,34,Male,Sales,Sales Executive,2,Divorced,No,Travel_Rarely,9725,15,0,4,2,2,No,0.042,4.2,Stable,Low (<30%)
1375,40,Female,Research & Development,Healthcare Representative,2,Divorced,No,Travel_Rarely,6377,12,11,3,3,2,No,0.0417,4.2,Stable,Low (<30%)
1770,55,Male,Research & Development,Research Director,5,Married,No,Travel_Rarely,19038,1,0,1,3,3,No,0.0415,4.1,Stable,Low (<30%)
275,49,Male,Research & Development,Manufacturing Director,2,Divorced,Yes,Non-Travel,6804,7,1,4,3,4,No,0.0415,4.1,Stable,Low (<30%)
1071,56,Female,Research & Development,Research Scientist,1,Married,No,Travel_Frequently,2942,5,0,3,3,1,No,0.0414,4.1,Stable,Low (<30%)
1999,41,Male,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2782,5,1,4,3,4,No,0.0413,4.1,Stable,Low (<30%)
1934,47,Male,Research & Development,Research Scientist,2,Married,No,Non-Travel,5467,8,1,2,4,3,No,0.0411,4.1,Stable,Low (<30%)
40,44,Male,Research & Development,Healthcare Representative,2,Married,Yes,Travel_Rarely,6465,4,1,4,4,4,No,0.041,4.1,Stable,Low (<30%)
1007,46,Male,Research & Development,Manufacturing Director,3,Divorced,No,Travel_Rarely,10845,8,0,3,3,4,No,0.041,4.1,Stable,Low (<30%)
1085,41,Female,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,3376,10,0,3,3,2,No,0.041,4.1,Stable,Low (<30%)
373,36,Male,Research & Development,Laboratory Technician,1,Married,No,Travel_Rarely,3210,15,10,4,3,4,No,0.0406,4.1,Stable,Low (<30%)
505,55,Female,Research & Development,Manager,4,Single,Yes,Travel_Rarely,16659,5,1,4,3,3,No,0.0404,4.0,Stable,Low (<30%)
1097,28,Female,Research & Development,Research Scientist,2,Single,No,Travel_Rarely,3660,8,1,3,4,3,No,0.0404,4.0,Stable,Low (<30%)
1191,56,Female,Research & Development,Manager,5,Divorced,No,Travel_Rarely,19943,5,4,1,3,4,No,0.0403,4.0,Stable,Low (<30%)
2022,39,Male,Research & Development,Manager,5,Single,No,Non-Travel,19431,6,1,4,2,4,No,0.0398,4.0,Stable,Low (<30%)
253,40,Female,Research & Development,Manager,5,Married,No,Travel_Rarely,19033,20,9,3,3,4,No,0.0396,4.0,Stable,Low (<30%)
1336,55,Female,Research & Development,Manager,5,Married,No,Travel_Rarely,19187,19,9,3,3,4,No,0.0393,3.9,Stable,Low (<30%)
464,35,Male,Research & Development,Manufacturing Director,3,Single,No,Travel_Rarely,8095,16,0,2,3,3,No,0.0392,3.9,Stable,Low (<30%)
1805,38,Male,Human Resources,Human Resources,1,Divorced,No,Non-Travel,2592,11,3,2,3,1,No,0.0392,3.9,Stable,Low (<30%)
579,34,Male,Research & Development,Research Scientist,1,Divorced,No,Travel_Rarely,2768,7,5,3,3,4,No,0.0391,3.9,Stable,Low (<30%)
195,32,Male,Sales,Sales Executive,2,Divorced,No,Travel_Frequently,4668,8,0,4,4,4,No,0.0388,3.9,Stable,Low (<30%)
830,32,Female,Research & Development,Manufacturing Director,2,Married,No,Travel_Rarely,6162,14,6,3,3,3,No,0.0383,3.8,Stable,Low (<30%)
308,31,Male,Research & Development,Manufacturing Director,2,Married,No,Non-Travel,4345,5,1,3,3,3,No,0.0381,3.8,Stable,Low (<30%)
319,42,Male,Research & Development,Manager,5,Married,No,Travel_Rarely,19232,22,11,4,3,3,No,0.0381,3.8,Stable,Low (<30%)
500,51,Female,Sales,Sales Executive,2,Married,No,Travel_Rarely,4936,7,0,4,2,3,No,0.038,3.8,Stable,Low (<30%)
1867,48,Male,Research & Development,Research Director,5,Married,No,Travel_Rarely,19665,22,12,2,3,4,No,0.038,3.8,Stable,Low (<30%)
77,37,Male,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,5993,7,0,3,4,1,No,0.0377,3.8,Stable,Low (<30%)
1863,46,Female,Sales,Sales Executive,4,Divorced,No,Travel_Rarely,13225,19,2,1,3,1,No,0.0372,3.7,Stable,Low (<30%)
1900,48,Female,Research & Development,Manager,4,Divorced,No,Travel_Frequently,17174,22,4,4,3,4,No,0.0371,3.7,Stable,Low (<30%)
1698,33,Male,Research & Development,Laboratory Technician,1,Married,No,Travel_Rarely,2028,14,2,2,3,2,No,0.0368,3.7,Stable,Low (<30%)
564,29,Male,Research & Development,Research Director,3,Married,No,Travel_Rarely,11935,10,0,3,3,2,No,0.0367,3.7,Stable,Low (<30%)
1670,33,Male,Sales,Sales Executive,2,Divorced,No,Travel_Rarely,5505,6,0,4,3,4,No,0.0367,3.7,Stable,Low (<30%)
990,36,Male,Sales,Sales Executive,2,Divorced,No,Non-Travel,5079,7,0,4,3,1,No,0.0366,3.7,Stable,Low (<30%)
1658,34,Female,Research & Development,Research Scientist,2,Divorced,No,Travel_Rarely,5433,11,7,2,3,4,No,0.0366,3.7,Stable,Low (<30%)
361,38,Male,Sales,Sales Executive,2,Married,No,Non-Travel,5249,8,7,4,3,4,No,0.0365,3.7,Stable,Low (<30%)
395,28,Female,Research & Development,Research Scientist,1,Single,No,Travel_Rarely,3310,5,0,4,3,4,No,0.0364,3.6,Stable,Low (<30%)
1018,26,Male,Research & Development,Manufacturing Director,2,Married,No,Travel_Rarely,5472,8,1,4,3,4,No,0.0364,3.6,Stable,Low (<30%)
1830,54,Female,Research & Development,Research Scientist,2,Married,No,Travel_Rarely,6854,7,1,4,2,4,No,0.0363,3.6,Stable,Low (<30%)
259,52,Male,Research & Development,Manager,5,Married,No,Travel_Rarely,19999,33,11,3,3,3,No,0.0359,3.6,Stable,Low (<30%)
1995,38,Male,Sales,Sales Executive,2,Married,No,Travel_Rarely,4440,15,5,2,3,4,No,0.0355,3.5,Stable,Low (<30%)
1661,49,Female,Research & Development,Healthcare Representative,4,Married,Yes,Travel_Rarely,13966,15,2,3,3,3,No,0.0349,3.5,Stable,Low (<30%)
84,55,Female,Research & Development,Manager,4,Divorced,Yes,Travel_Rarely,14756,5,0,3,3,4,No,0.0348,3.5,Stable,Low (<30%)
551,42,Female,Research & Development,Healthcare Representative,2,Married,No,Travel_Frequently,4523,6,0,4,4,4,No,0.0347,3.5,Stable,Low (<30%)
1334,42,Male,Research & Development,Manager,4,Married,Yes,Non-Travel,17861,20,2,3,2,3,No,0.0345,3.4,Stable,Low (<30%)
1408,42,Female,Human Resources,Manager,4,Married,No,Travel_Rarely,16799,20,0,1,3,3,No,0.0332,3.3,Stable,Low (<30%)
1771,33,Male,Research & Development,Research Scientist,2,Divorced,No,Non-Travel,3055,9,1,2,2,4,No,0.0325,3.2,Stable,Low (<30%)
1288,44,Male,Research & Development,Manager,5,Divorced,No,Travel_Rarely,19190,25,14,1,2,3,No,0.0324,3.2,Stable,Low (<30%)
807,40,Female,Research & Development,Healthcare Representative,2,Married,No,Travel_Frequently,4244,8,3,2,3,3,No,0.0316,3.2,Stable,Low (<30%)
1774,34,Male,Sales,Sales Executive,2,Divorced,Yes,Non-Travel,4001,15,0,3,3,4,No,0.0315,3.1,Stable,Low (<30%)
1821,46,Female,Research & Development,Healthcare Representative,2,Married,No,Travel_Rarely,8926,9,3,2,4,4,Yes,0.0315,3.1,Stable,Low (<30%)
258,51,Female,Research & Development,Healthcare Representative,4,Single,No,Travel_Rarely,13734,7,1,2,3,4,No,0.0308,3.1,Stable,Low (<30%)
369,25,Male,Research & Development,Healthcare Representative,2,Divorced,No,Non-Travel,4000,6,1,1,3,2,No,0.0308,3.1,Stable,Low (<30%)
250,53,Female,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,4450,4,1,1,3,4,No,0.0304,3.0,Stable,Low (<30%)
1096,55,Male,Research & Development,Manufacturing Director,3,Married,No,Travel_Frequently,10976,3,1,2,3,4,No,0.0301,3.0,Stable,Low (<30%)
659,42,Female,Research & Development,Healthcare Representative,2,Married,No,Travel_Rarely,4089,10,2,4,3,3,No,0.03,3.0,Stable,Low (<30%)
36,44,Female,Research & Development,Healthcare Representative,3,Married,No,Travel_Rarely,10248,22,5,4,3,1,No,0.0299,3.0,Stable,Low (<30%)
1397,39,Male,Research & Development,Healthcare Representative,3,Married,No,Non-Travel,10920,6,0,3,3,3,No,0.0299,3.0,Stable,Low (<30%)
1382,38,Male,Research & Development,Research Scientist,1,Divorced,No,Travel_Frequently,2610,4,0,3,3,4,No,0.0292,2.9,Stable,Low (<30%)
1671,32,Male,Research & Development,Research Scientist,2,Divorced,No,Travel_Rarely,5470,9,1,2,2,4,No,0.0292,2.9,Stable,Low (<30%)
1474,40,Male,Research & Development,Research Scientist,1,Divorced,No,Travel_Rarely,2345,3,1,3,4,3,No,0.0291,2.9,Stable,Low (<30%)
303,54,Female,Sales,Sales Executive,2,Married,No,Travel_Rarely,5940,6,0,1,3,4,No,0.029,2.9,Stable,Low (<30%)
520,43,Male,Research & Development,Research Director,4,Divorced,No,Travel_Rarely,14336,25,3,2,3,1,No,0.0286,2.9,Stable,Low (<30%)
1383,34,Female,Research & Development,Healthcare Representative,2,Single,No,Travel_Rarely,6687,14,4,4,4,3,No,0.0286,2.9,Stable,Low (<30%)
1697,60,Male,Research & Development,Healthcare Representative,3,Divorced,No,Travel_Rarely,10883,1,0,4,4,3,No,0.0286,2.9,Stable,Low (<30%)
98,31,Female,Research & Development,Manufacturing Director,2,Single,No,Travel_Rarely,4424,11,1,4,3,3,No,0.0285,2.8,Stable,Low (<30%)
1845,45,Female,Sales,Sales Executive,2,Married,No,Non-Travel,5154,8,5,3,4,3,No,0.0283,2.8,Stable,Low (<30%)
1676,47,Female,Sales,Manager,4,Divorced,No,Travel_Rarely,15972,3,1,2,3,2,No,0.0274,2.7,Stable,Low (<30%)
1363,48,Male,Research & Development,Manufacturing Director,3,Single,No,Travel_Rarely,7898,10,0,4,3,4,No,0.0273,2.7,Stable,Low (<30%)
823,36,Female,Research & Development,Manufacturing Director,2,Married,No,Travel_Rarely,5228,9,0,2,3,3,No,0.0266,2.7,Stable,Low (<30%)
296,51,Male,Research & Development,Research Director,3,Married,No,Travel_Rarely,12490,10,4,2,1,2,No,0.026,2.6,Stable,Low (<30%)
1483,57,Male,Research & Development,Research Scientist,2,Married,No,Travel_Rarely,4900,12,2,3,2,2,No,0.0256,2.6,Stable,Low (<30%)
482,57,Male,Research & Development,Healthcare Representative,2,Married,No,Travel_Rarely,6755,3,1,3,3,4,No,0.0252,2.5,Stable,Low (<30%)
487,46,Female,Research & Development,Manufacturing Director,2,Married,No,Non-Travel,5258,1,0,3,4,3,No,0.025,2.5,Stable,Low (<30%)
1344,34,Male,Research & Development,Healthcare Representative,3,Divorced,No,Travel_Rarely,8500,9,1,4,2,4,No,0.0245,2.5,Stable,Low (<30%)
996,45,Female,Research & Development,Laboratory Technician,1,Divorced,No,Travel_Rarely,2270,5,0,4,3,4,No,0.0243,2.4,Stable,Low (<30%)
1217,46,Male,Research & Development,Research Director,5,Married,No,Travel_Rarely,19081,4,0,2,3,4,No,0.0241,2.4,Stable,Low (<30%)
391,37,Female,Research & Development,Research Scientist,1,Single,No,Travel_Rarely,2115,17,5,4,3,4,No,0.0238,2.4,Stable,Low (<30%)
438,31,Male,Sales,Sales Executive,2,Divorced,No,Travel_Rarely,7547,7,1,4,3,4,No,0.0236,2.4,Stable,Low (<30%)
2015,38,Female,Research & Development,Research Director,3,Married,No,Travel_Rarely,13206,18,1,3,3,2,No,0.0234,2.3,Stable,Low (<30%)
724,38,Female,Research & Development,Healthcare Representative,2,Single,No,Travel_Rarely,7625,9,1,4,2,2,No,0.0233,2.3,Stable,Low (<30%)
606,45,Male,Sales,Sales Executive,2,Married,No,Travel_Rarely,4805,8,3,2,4,4,No,0.0233,2.3,Stable,Low (<30%)
380,37,Female,Research & Development,Research Director,3,Divorced,Yes,Non-Travel,13603,5,0,4,3,1,No,0.0231,2.3,Stable,Low (<30%)
1728,35,Male,Research & Development,Manufacturing Director,2,Married,No,Travel_Rarely,6883,7,0,3,3,4,No,0.0231,2.3,Stable,Low (<30%)
94,29,Male,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2703,5,0,2,3,3,No,0.023,2.3,Stable,Low (<30%)
377,28,Male,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2070,5,0,4,2,4,No,0.023,2.3,Stable,Low (<30%)
1955,32,Female,Research & Development,Healthcare Representative,2,Divorced,No,Non-Travel,6667,5,1,4,3,3,No,0.0227,2.3,Stable,Low (<30%)
727,32,Female,Research & Development,Research Director,3,Single,No,Travel_Rarely,11159,7,7,4,3,3,No,0.0224,2.2,Stable,Low (<30%)
1857,46,Male,Research & Development,Manufacturing Director,3,Divorced,No,Travel_Rarely,8578,9,4,4,2,4,No,0.0224,2.2,Stable,Low (<30%)
1115,34,Male,Research & Development,Research Scientist,1,Married,No,Non-Travel,2979,0,0,4,3,3,No,0.0223,2.2,Stable,Low (<30%)
1662,36,Female,Research & Development,Manufacturing Director,2,Married,No,Non-Travel,4374,3,1,3,3,4,No,0.0222,2.2,Stable,Low (<30%)
140,59,Female,Human Resources,Manager,5,Married,No,Non-Travel,18844,3,2,4,3,3,No,0.0222,2.2,Stable,Low (<30%)
1449,40,Male,Research & Development,Laboratory Technician,2,Divorced,No,Non-Travel,3975,8,0,3,4,3,No,0.0214,2.1,Stable,Low (<30%)
1117,45,Female,Sales,Sales Executive,2,Married,No,Non-Travel,5593,15,4,3,3,2,No,0.0214,2.1,Stable,Low (<30%)
1263,48,Male,Research & Development,Research Director,5,Single,No,Travel_Rarely,18265,1,0,4,4,4,No,0.021,2.1,Stable,Low (<30%)
252,33,Female,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2756,8,1,2,3,4,No,0.0203,2.0,Stable,Low (<30%)
612,33,Female,Research & Development,Research Director,4,Divorced,No,Travel_Rarely,16184,6,0,3,3,1,No,0.0202,2.0,Stable,Low (<30%)
1246,44,Female,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2011,10,7,4,3,1,No,0.0201,2.0,Stable,Low (<30%)
824,29,Male,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2700,10,0,3,3,3,No,0.0199,2.0,Stable,Low (<30%)
791,52,Male,Research & Development,Research Scientist,1,Married,No,Non-Travel,4258,4,1,4,3,4,No,0.0199,2.0,Stable,Low (<30%)
574,47,Female,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,5070,5,0,4,3,1,No,0.0198,2.0,Stable,Low (<30%)
1655,49,Female,Research & Development,Research Director,4,Married,No,Travel_Rarely,16413,4,1,2,3,1,No,0.0195,1.9,Stable,Low (<30%)
1472,53,Male,Research & Development,Research Director,4,Single,No,Travel_Rarely,16598,9,8,2,2,4,No,0.0189,1.9,Stable,Low (<30%)
1799,28,Male,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2044,5,0,4,4,3,No,0.0184,1.8,Stable,Low (<30%)
1970,33,Male,Research & Development,Healthcare Representative,2,Divorced,No,Travel_Frequently,5968,9,2,3,3,4,No,0.018,1.8,Stable,Low (<30%)
1196,37,Female,Research & Development,Manufacturing Director,2,Married,No,Travel_Rarely,6474,14,3,4,2,4,No,0.0173,1.7,Stable,Low (<30%)
1607,32,Female,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,3312,3,0,4,3,2,No,0.0171,1.7,Stable,Low (<30%)
270,42,Female,Research & Development,Manufacturing Director,2,Divorced,No,Non-Travel,5265,5,0,3,3,3,No,0.0169,1.7,Stable,Low (<30%)
1666,43,Male,Research & Development,Research Director,4,Married,No,Travel_Rarely,17603,14,6,3,3,3,No,0.0169,1.7,Stable,Low (<30%)
1304,32,Male,Sales,Sales Executive,2,Married,No,Travel_Rarely,6209,10,0,4,4,3,No,0.0169,1.7,Stable,Low (<30%)
1422,54,Female,Research & Development,Research Director,4,Single,No,Travel_Rarely,17328,20,12,4,2,4,No,0.0168,1.7,Stable,Low (<30%)
1121,28,Female,Research & Development,Manufacturing Director,3,Divorced,No,Travel_Rarely,7655,9,1,2,2,4,No,0.0168,1.7,Stable,Low (<30%)
1045,45,Female,Sales,Manager,4,Married,No,Travel_Rarely,17650,9,1,4,4,4,No,0.0166,1.7,Stable,Low (<30%)
447,47,Male,Research & Development,Research Director,5,Married,No,Travel_Rarely,18300,3,1,3,3,4,No,0.0162,1.6,Stable,Low (<30%)
1572,53,Female,Research & Development,Manufacturing Director,3,Married,No,Travel_Rarely,10169,33,1,4,3,3,Yes,0.0161,1.6,Stable,Low (<30%)
441,30,Female,Research & Development,Research Scientist,2,Married,No,Travel_Rarely,5775,10,1,4,3,4,No,0.0157,1.6,Stable,Low (<30%)
208,29,Male,Research & Development,Manufacturing Director,2,Married,No,Non-Travel,4319,10,0,3,3,4,No,0.0157,1.6,Stable,Low (<30%)
771,35,Female,Research & Development,Healthcare Representative,2,Divorced,No,Non-Travel,5093,1,0,1,4,4,No,0.0157,1.6,Stable,Low (<30%)
385,50,Male,Research & Development,Research Director,5,Divorced,No,Travel_Rarely,19144,10,1,2,2,1,No,0.0156,1.6,Stable,Low (<30%)
1941,49,Male,Research & Development,Research Director,5,Married,No,Travel_Frequently,19161,5,4,4,3,2,No,0.0149,1.5,Stable,Low (<30%)
634,38,Female,Research & Development,Healthcare Representative,2,Married,No,Travel_Rarely,9824,1,0,3,3,3,No,0.0149,1.5,Stable,Low (<30%)
386,53,Male,Research & Development,Research Director,4,Married,Yes,Travel_Rarely,17584,5,1,3,2,3,No,0.0145,1.5,Stable,Low (<30%)
817,33,Male,Research & Development,Research Director,3,Married,No,Travel_Rarely,11691,13,3,3,4,3,No,0.0145,1.5,Stable,Low (<30%)
1116,48,Male,Research & Development,Manager,4,Single,No,Non-Travel,16885,5,2,4,2,1,No,0.0142,1.4,Stable,Low (<30%)
1668,38,Male,Research & Development,Research Scientist,2,Married,No,Travel_Frequently,4735,13,2,4,4,4,No,0.0139,1.4,Stable,Low (<30%)
1940,38,Male,Research & Development,Research Scientist,1,Divorced,No,Travel_Rarely,4771,5,0,4,4,2,No,0.0138,1.4,Stable,Low (<30%)
26,24,Female,Research & Development,Manufacturing Director,2,Divorced,No,Non-Travel,4011,4,1,3,2,1,No,0.0138,1.4,Stable,Low (<30%)
1264,29,Female,Research & Development,Research Director,4,Divorced,No,Travel_Rarely,16124,7,1,4,2,4,No,0.0135,1.4,Stable,Low (<30%)
2051,40,Female,Research & Development,Research Scientist,1,Married,No,Travel_Rarely,2001,5,0,3,3,3,No,0.013,1.3,Stable,Low (<30%)
1215,50,Female,Research & Development,Manager,4,Married,No,Travel_Frequently,17856,2,2,1,3,4,No,0.013,1.3,Stable,Low (<30%)
901,53,Female,Research & Development,Research Director,4,Single,No,Travel_Rarely,14275,12,3,4,3,4,No,0.0128,1.3,Stable,Low (<30%)
1520,54,Female,Research & Development,Manager,4,Divorced,No,Travel_Frequently,16032,14,1,4,3,2,No,0.0128,1.3,Stable,Low (<30%)
638,49,Male,Research & Development,Research Director,5,Divorced,Yes,Travel_Rarely,19502,31,0,3,3,4,No,0.0123,1.2,Stable,Low (<30%)
1069,46,Male,Research & Development,Research Director,5,Divorced,No,Travel_Rarely,19627,2,2,4,3,4,No,0.0116,1.2,Stable,Low (<30%)
336,45,Male,Research & Development,Manager,5,Married,No,Travel_Rarely,19202,24,1,4,3,3,No,0.0115,1.1,Stable,Low (<30%)
1608,44,Female,Research & Development,Research Director,5,Divorced,Yes,Travel_Rarely,19049,22,1,4,2,2,No,0.0115,1.2,Stable,Low (<30%)
323,50,Female,Sales,Manager,5,Divorced,No,Travel_Rarely,19517,7,0,4,2,4,No,0.0111,1.1,Stable,Low (<30%)
139,37,Male,Research & Development,Healthcare Representative,2,Divorced,No,Non-Travel,5163,1,0,4,4,3,No,0.0104,1.0,Stable,Low (<30%)
1653,25,Male,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Frequently,5206,7,0,3,3,4,No,0.0102,1.0,Stable,Low (<30%)
254,55,Male,Research & Development,Research Director,5,Single,No,Travel_Rarely,18722,24,2,2,3,3,No,0.0101,1.0,Stable,Low (<30%)
558,40,Female,Sales,Manager,5,Married,No,Travel_Rarely,18041,20,1,3,3,3,No,0.01,1.0,Stable,Low (<30%)
950,38,Female,Research & Development,Research Director,3,Married,No,Travel_Rarely,13582,15,5,1,3,4,No,0.01,1.0,Stable,Low (<30%)
1423,58,Female,Research & Development,Research Director,5,Married,Yes,Travel_Rarely,19701,9,1,1,3,4,No,0.0098,1.0,Stable,Low (<30%)
999,41,Male,Research & Development,Research Director,5,Divorced,No,Travel_Frequently,19419,18,0,3,4,1,No,0.0095,1.0,Stable,Low (<30%)
1979,31,Female,Research & Development,Research Director,3,Married,No,Non-Travel,11031,11,4,3,4,3,No,0.0092,0.9,Stable,Low (<30%)
976,52,Male,Research & Development,Manager,4,Married,No,Travel_Rarely,17099,9,7,4,2,4,No,0.0092,0.9,Stable,Low (<30%)
1822,40,Female,Research & Development,Healthcare Representative,2,Divorced,No,Travel_Rarely,6513,5,0,4,3,3,No,0.0092,0.9,Stable,Low (<30%)
550,46,Female,Research & Development,Manufacturing Director,2,Divorced,No,Travel_Rarely,4810,10,0,3,2,3,No,0.0089,0.9,Stable,Low (<30%)
1665,54,Female,Research & Development,Manager,4,Married,No,Travel_Rarely,17426,10,4,3,3,2,No,0.0087,0.9,Stable,Low (<30%)
